timestamp,ax,ay,az,gx,gy,gz,mag_acc,mag_gyro,diff_acc,diff_gyro,diff_time,label
340039,0.53,-0.49,7.28,-0.04,-0.03,0.01,7.315695456,0.050990195,-0.527148416,-5.651798596,1006,1
350065,-0.69,-0.69,11.92,-2.44,-1.29,-0.38,11.95987458,2.786054558,4.644179126,2.735064363,10026,0
352071,-4.11,4.75,4.64,0.93,-0.91,-0.81,7.809238119,1.532677396,-4.150636462,-1.253377162,2006,0
353072,-5.92,4.19,4.03,0.04,-0.27,-0.61,8.297192296,0.668281378,0.487954177,-0.864396018,1001,0
354078,-2.9,2.18,6,-0.11,-0.16,0.69,7.011590404,0.716798437,-1.285601892,0.04851706,1006,0
355079,-0.14,0.41,6.95,-0.2,-0.14,0.8,6.963490504,0.836420947,-0.0480999,0.119622509,1001,0
356085,-4.92,0.8,3.81,0.2,-0.17,-0.26,6.273954096,0.369459064,-0.689536408,-0.466961883,1006,0
358091,5.78,3.04,5.76,0.07,-0.73,0.45,8.707904455,0.86040688,2.433950359,0.490947816,2006,0
359092,6.4,1.33,5.38,-0.06,1.38,0.53,8.466008505,1.479493156,-0.241895951,0.619086276,1001,0
361098,-5.43,-1.51,4.79,0.36,-0.3,-0.47,7.396560011,0.66370174,-1.069448493,-0.815791416,2006,0
362104,3.38,1.3,6.66,0.18,-0.78,-0.46,7.580897045,0.923255111,0.184337033,0.259553371,1006,0
363105,5.48,1.13,6.03,0.07,0.28,0.58,8.22606832,0.647842573,0.645171275,-0.275412538,1001,0
364111,-2.24,0.44,6.13,0.79,0.91,-0.3,6.541261346,1.241853454,-1.684806973,0.59401088,1006,0
365112,-2.3,-1.16,6.63,0.25,-1.38,-0.93,7.112840502,1.682795294,0.571579155,0.44094184,1001,0
367118,6.29,-0.32,5.63,0.36,0.02,0.82,8.447686074,0.895767827,1.334845572,-0.787027466,2006,0
368124,0.13,-0.26,6.64,-0.04,0.78,-0.33,6.646359906,0.847879708,-1.801326168,-0.047888119,1006,0
369125,-0.51,-0.01,7.43,-0.36,-0.36,-0.15,7.44748951,0.53075418,0.801129604,-0.317125528,1001,0
370131,5.99,-0.19,5.55,0.41,-0.43,0.58,8.168151566,0.83030115,0.720662056,0.29954697,1006,0
371132,0.26,0.31,7.45,-0.06,0.97,0.33,7.460978488,1.026352766,-0.707173078,0.196051616,1001,0
373138,-3.49,-0.82,5.7,0.19,-0.77,-0.26,6.733683984,0.834625665,-0.727294504,-0.191727101,2006,0
375144,1.27,-1.42,7.78,-0.49,1.79,0.87,8.009850186,2.049658508,1.276166202,1.215032844,2006,0
376150,-6.54,0.49,4.31,0.63,-0.3,-1.18,7.847789498,1.370875633,-0.162060688,-0.678782876,1006,0
377151,0.94,1.43,6.74,0.47,-1.18,0.19,6.953855046,1.284289687,-0.893934452,-0.086585946,1001,1
378157,4.53,0.76,5.16,-0.23,-0.03,1.13,6.908263168,1.153559708,-0.045591878,-0.130729979,1006,1
380163,-1.36,-0.69,7.08,-0.09,-0.97,0.32,7.242382205,1.025377979,0.334119037,-0.128181729,2006,1
381164,0.48,-0.56,7.25,-0.04,-0.03,0.05,7.287420669,0.070710678,0.045038464,-0.954667301,1001,1
387180,-2.64,-0.72,9.13,1.42,0.77,-0.9,9.531259098,1.849134933,2.24383843,1.778424255,6016,0
388186,-5.09,2.89,4.41,-0.9,-0.17,0.13,7.328594681,0.92509459,-2.202664417,-0.924040343,1006,0
389187,-7.49,1.37,2.15,0.55,-0.21,-0.43,7.91198458,0.729040465,0.583389899,-0.196054124,1001,0
390193,-3.68,0.83,5.66,0.15,0.06,0.13,6.801977654,0.207364414,-1.110006927,-0.521676052,1006,0
391194,5.13,1.63,5.85,0.02,-1,0.22,7.949610053,1.024109369,1.1476324,0.816744956,1001,0
392200,1.93,-2,7.06,0.3,0.09,0.39,7.587390856,0.50019996,-0.362219197,-0.523909409,1006,0
393201,-4.32,0.78,5.85,0.37,0.39,-0.32,7.313911402,0.625619693,-0.273479454,0.125419733,1001,0
395207,0.62,1.84,7.22,-0.54,-1.39,0.52,7.476523256,1.579271984,0.162611854,0.953652291,2006,0
397213,4.03,-2.22,6.32,-0.25,0.03,0.01,7.817397265,0.251992063,0.340874009,-1.327279921,2006,0
398219,4.83,-0.2,6.19,-0.16,-0.45,-0.65,7.853979883,0.806597793,0.036582618,0.55460573,1006,0
399220,5.48,1.32,5.53,0.68,0.02,0.89,7.896435905,1.120223192,0.042456022,0.313625399,1001,0
400226,3.91,-1.2,6.42,-0.1,-0.07,0.33,7.61212848,0.351852242,-0.284307425,-0.76837095,1006,0
401227,-0.04,1.48,7.44,-0.26,-1,-1.23,7.585881623,1.606393476,-0.026246857,1.254541234,1001,0
402233,-0.79,0.23,6.79,0.24,0.19,-0.22,6.839671045,0.376961536,-0.746210578,-1.22943194,1006,0
403234,4.45,0.11,6.35,-0.02,-0.09,-0.5,7.75481141,0.508428953,0.915140365,0.131467416,1001,0
404240,3.12,-0.15,6.64,0.23,0.19,0.49,7.338017443,0.57367238,-0.416793966,0.065243428,1006,0
405241,3.26,0.91,6.95,-0.1,0.15,-0.39,7.730342813,0.429651021,0.392325369,-0.144021359,1001,0
406247,1.78,0.44,7.49,0.08,0,-0.21,7.711167227,0.224722051,-0.019175586,-0.204928971,1006,0
407248,2.29,-0.11,6.68,0.06,-0.24,0.12,7.062478319,0.274954542,-0.648688908,0.050232491,1001,0
408254,-0.5,0.75,6.85,0.03,-0.93,-1.2,6.909052033,1.518486088,-0.153426285,1.243531546,1006,0
409255,5.82,-1.24,5.58,0.1,0.16,1.17,8.157597686,1.185116028,1.248545652,-0.33337006,1001,0
410261,3.5,-1.62,7.06,-0.06,0.89,0.11,8.044749841,0.898776947,-0.112847845,-0.286339081,1006,0
412267,-1.19,-0.47,7.15,0.11,-0.3,-0.2,7.263573501,0.376961536,-0.78117634,-0.52181541,2006,0
414273,-0.31,3.44,6.53,0.27,0.11,0.42,7.387191618,0.511272921,0.123618117,0.134311385,2006,0
415274,3.56,3.42,6.95,0.13,-0.28,0.1,8.524816714,0.324499615,1.137625096,-0.186773306,1001,1
416280,-3.79,3.41,6,0.11,-0.81,-0.24,7.873512558,0.851938965,-0.651304156,0.52743935,1006,1
417281,3,2.28,5.84,-0.53,-0.12,0.66,6.950107913,0.854926897,-0.923404645,0.002987933,1001,1
419287,0.55,-0.49,7.18,-0.04,-0.04,0.01,7.21768661,0.057445626,0.267578697,-0.797481271,2006,1
431318,-9.07,-1.6,2.01,0.26,-0.24,0.52,9.426823431,0.628967408,2.209136821,0.571521781,12031,0
433324,-6.16,1.8,5.2,-0.14,-1.3,-0.71,8.259878934,1.487850799,-1.166944497,0.858883391,2006,0
434330,1.16,1.72,6.48,0.21,-0.87,0.67,6.803998824,1.117989266,-1.45588011,-0.369861532,1006,0
436336,5.56,-0.77,7.23,0.07,0.34,0.98,9.153108762,1.039663407,2.349109937,-0.078325859,2006,0
437337,1.07,1.26,6.86,0.25,-0.04,-1.19,7.056351749,1.216634703,-2.096757013,0.176971296,1001,0
438343,-4.84,1.55,4.67,0.43,-0.32,-0.95,6.901956244,1.090779538,-0.154395504,-0.125855165,1006,0
439344,-4.75,0.9,5.17,0.23,0.23,-0.48,7.078234243,0.579827561,0.176277999,-0.510951977,1001,0
440350,-4.85,0.22,5.57,0.35,-1.46,0.49,7.388897076,1.579303644,0.310662833,0.999476083,1006,0
442356,6.88,2.76,4.12,0.3,1.4,0.77,8.480943344,1.625699849,1.092046268,0.046396205,2006,0
444362,-5.07,2,5.1,0.43,0.25,-0.9,7.464241422,1.028299567,-1.016701922,-0.597400282,2006,0
445363,-2.25,1.29,6.96,0.48,-0.54,0.68,7.427529872,0.99216934,-0.03671155,-0.036130227,1001,1
447369,0.33,-0.53,7.31,-0.05,-0.04,0,7.33661366,0.064031242,-0.090916212,-0.928138098,2006,1
454390,-4.13,0.29,5.82,0.92,0.83,-0.52,7.142366555,1.343763372,-0.194247106,1.27973213,7021,0
455391,-6.46,1.1,3.08,1.03,-0.08,-0.32,7.240718196,1.081526699,0.098351642,-0.262236673,1001,0
456397,-5.2,1.85,4.85,0.39,-0.13,-0.69,7.347448537,0.803181175,0.10673034,-0.278345524,1006,0
457398,-1.72,1.93,6.11,0.11,-0.17,-0.28,6.634410298,0.345543051,-0.713038239,-0.457638124,1001,0
458404,0.67,0.15,7.23,0.35,-0.5,0.41,7.262527108,0.735255058,0.628116811,0.389712007,1006,0
459405,6.26,2.46,5.5,0.31,-0.19,0.51,8.688452106,0.626338567,1.425924998,-0.108916491,1001,0
460411,6.83,1.85,4.46,0.18,0.16,0.62,8.3643888,0.665131566,-0.324063306,0.038792999,1006,0
461412,4.84,0.31,6.31,0.03,0.09,-0.01,7.958504885,0.09539392,-0.405883915,-0.569737646,1001,0
462418,0.31,0.29,7.29,0.05,0.13,-0.51,7.302348937,0.528677596,-0.656155948,0.433283675,1006,0
463419,-3.81,0.68,5.75,0.22,0.03,-0.41,6.931161519,0.466261729,-0.371187418,-0.062415866,1001,0
464425,-3.87,-0.38,5.93,0.22,-0.1,-0.22,7.091276331,0.326802693,0.160114812,-0.139459036,1006,0
465426,-4.74,-1.19,5.27,0.16,0.04,-0.08,7.187252604,0.183303028,0.095976274,-0.143499665,1001,0
466432,1.23,3.53,6.3,0.38,-0.15,0.65,7.325557999,0.767723909,0.138305395,0.584420881,1006,0
467433,2.82,2.93,6.55,0.09,-0.06,0.81,7.709721136,0.817190308,0.384163137,0.0494664,1001,1
468439,5.05,0.17,4.8,-0.22,-0.17,0.92,6.969318475,0.961093128,-0.740402662,0.143902819,1006,1
470445,0.58,-0.51,7.26,-0.04,-0.03,0.01,7.30096569,0.050990195,0.331647215,-0.910102933,2006,1
478466,-7.28,-1.11,5.5,0.9,1.93,-0.39,9.191327434,2.164948036,1.890361745,2.113957841,8021,0
479467,-7.45,2.56,2.01,0.34,-0.17,-0.11,8.129956949,0.395727179,-1.061370485,-1.769220858,1001,0
480473,-7.32,0.83,2.39,1.33,0.07,-1.13,7.744895093,1.746625318,-0.385061857,1.350898139,1006,0
481474,-6.37,1.38,4.58,0.8,-1.91,-0.17,7.966034145,2.077739156,0.221139052,0.331113838,1001,0
483480,5.08,0.76,5.63,-0.71,1.64,1.12,7.6210826,2.10905192,-0.344951545,0.031312764,2006,0
485486,-3.14,-3.51,5.54,0.02,0.43,0.18,7.271265364,0.466583326,-0.349817236,-1.642468594,2006,0
487492,-7.22,-4.64,2.22,-0.08,0.14,0.12,8.864897067,0.200997512,1.593631702,-0.265585813,2006,0
488498,-7.41,-3.22,2.53,-0.29,-0.9,-0.01,8.466250646,0.945621489,-0.398646421,0.744623976,1006,0
489499,-4.19,-1.47,6.85,-0.08,-1.17,0.15,8.163302028,1.182285921,-0.302948618,0.236664433,1001,0
490505,-1.02,-2.55,7.35,-0.11,-0.08,0.38,7.846362214,0.403608721,-0.316939814,-0.7786772,1006,0
491506,-1.28,-1.3,6.97,0.06,-0.75,-0.83,7.204810893,1.120267825,-0.641551322,0.716659104,1001,0
492512,4.86,2.99,6.08,-0.01,-0.46,0.18,8.338231227,0.494064773,1.133420335,-0.626203052,1006,0
493513,2.31,2.09,6.47,0,0.13,-0.22,7.180884347,0.255538647,-1.157346881,-0.238526126,1001,0
494519,2.68,0.58,6.94,-0.36,-0.15,-0.54,7.462064058,0.666108099,0.281179711,0.410569453,1006,0
495520,1.16,0.19,7.51,-0.14,0.06,-0.16,7.601434075,0.22090722,0.139370018,-0.445200879,1001,0
496526,2.38,1.02,7.35,-0.09,0.32,-0.03,7.792772292,0.333766385,0.191338217,0.112859165,1006,0
497527,2.44,0.53,7,0.64,-0.26,1.81,7.431991658,1.937343542,-0.360780635,1.603577157,1001,0
498533,4.2,0,7.1,0.36,0.5,0.58,8.249242389,0.846167832,0.817250732,-1.09117571,1006,0
499534,0.72,2.79,7.17,-0.03,0.24,-0.58,7.727315187,0.628410694,-0.521927202,-0.217757138,1001,0
500540,1.41,1.92,6.95,0.12,-0.39,-0.84,7.34690411,0.933862945,-0.380411077,0.305452251,1006,0
501541,-5.12,2.31,4.88,0.23,1.2,-0.31,7.44075937,1.260555433,0.09385526,0.326692488,1001,0
507557,1.24,-2.51,-12.5,-0.02,-0.06,-0.77,12.80967213,0.772593036,5.368912757,-0.487962397,6016,0
508563,2.12,-8.65,-9.96,2.46,0.97,0.8,13.36108154,2.762697957,0.551409416,1.99010492,1006,0
510569,1.18,-9.16,-1.29,0.31,-3.51,0.81,9.325347179,3.61556358,-4.035734365,0.852865623,2006,0
511570,1.23,-10.86,-2.55,-2.61,-1.7,0.27,11.22296752,3.12649964,1.897620343,-0.48906394,1001,0
512576,-1.01,-4.41,6.64,0.32,-0.42,-0.1,8.034786867,0.537401154,-3.188180655,-2.589098486,1006,0
513577,-1.64,-0.29,7.59,0.09,1.24,0.37,7.770572694,1.297150724,-0.264214173,0.75974957,1001,0
514583,-3.95,-0.14,5.96,0.43,-1.11,-0.07,7.151482364,1.192434485,-0.619090331,-0.104716239,1006,0
515584,6.17,3.74,4.94,0.3,-1.3,0.13,8.744146614,1.340484987,1.59266425,0.148050502,1001,0
521600,4.11,-1.3,6.42,-0.07,-0.35,-0.55,7.732948985,0.655667599,-1.011197629,-0.684817388,6016,0
522606,7.78,-1.12,4.01,0.03,-0.04,0.12,8.823995694,0.13,1.091046709,-0.525667599,1006,0
523607,6.22,-1.43,5.36,-0.04,0.2,-0.03,8.334440593,0.206155281,-0.4895551,0.076155281,1001,0
524613,10.6,-1.31,0.96,-0.29,-0.86,-0.85,10.72369806,1.243462907,2.389257463,1.037307625,1006,0
525614,9.55,2.82,-0.12,-0.88,-0.85,-0.72,9.958378382,1.419612623,-0.765319674,0.176149717,1001,0
528625,5.57,-0.64,5.45,-0.23,-0.1,-0.18,7.819015283,0.308706981,-2.139363099,-1.110905642,3011,0
529626,5.48,-0.89,5.43,-0.18,0.05,-0.08,7.765783927,0.203224014,-0.053231356,-0.105482966,1001,0
530632,5.65,-1.64,5.7,0.02,-0.58,0.13,8.191587148,0.594726828,0.425803221,0.391502814,1006,0
531633,8.59,-0.72,2.77,-0.11,0.84,-0.08,9.054247622,0.850940656,0.862660474,0.256213828,1001,0
532639,0.58,-1.07,6.6,0.42,0.93,-0.09,6.711281547,1.024402265,-2.342966075,0.173461609,1006,0
537650,-0.01,-1.03,6.68,-0.12,-0.15,-0.07,6.758949623,0.204450483,0.047668076,-0.819951782,5011,0
538656,3.21,3.06,5.01,0.21,0.47,2.07,6.690874382,2.13304946,-0.06807524,1.928598977,1006,0
540662,0.46,-0.51,7.24,-0.04,-0.03,0,7.272503008,0.05,0.581628626,-2.08304946,2006,0
